buuid,txn_vol,accepted_txn,failed_txn,capital_granted
1622388604944-d5b79bb7-188c-4478-a433-fd8bcb7d6541,12550.0,78,38,1
1622537198900-68b6560c-fa1e-4b12-89f4-3dcd36301429,411489.12,800,68,1
1623079953334-b55bc447-6571-49b7-aec0-04cc5d6b225c,161691.8,289,42,1
1623234593889-d142f96f-7454-4dcb-b7a5-4094a091a364,30047.0,72,8,1
1623565964493-b79fdf45-5ec7-4c08-8b87-660a10646509,201488.35,678,62,1
1624268487646-5ccd0fa8-fe0e-4ec4-9dd2-2c09bdf62f9a,41396.0,473,94,1
1624394628576-9567e763-ed7f-464d-baa3-d9b793af4efd,12470.0,39,4,1
1624532885134-9aa4ad76-5ead-48e7-bbe7-cb0f904b3c65,26410.0,113,16,1
1624607039911-864dcf17-5bd0-409a-8d53-4172aa2c0bcd,100020.0,228,28,1
1624533929657-121aa0e0-2800-4c5d-938a-a600106ebe18,114697.98999999999,114,10,1
1624617578288-010f75ec-08ec-4a20-ace1-b61d308147ef,31895.0,152,30,1
1624716322539-2f3d5c8b-ed3d-484e-9ec1-5136a25e32cb,18205.0,84,62,1
1624708940679-e1f5e7bc-6f77-40c4-a8d3-af7bef868209,214660.0,148,46,1
1624708940679-e1f5e7bc-6f77-40c4-a8d3-af7bef868209,214660.0,148,46,1
1624567928807-376d025c-026a-49e9-968c-91eb0d93b1ab,9298.0,88,46,1
1624892165467-b11b77b0-c37a-4348-9500-bbf00975a0e5,21877.0,217,55,1
1624955162321-61f75b95-a18a-4b9e-9d4c-99de4449ac11,33913.1,40,37,1
1624986893980-355d8914-6ad6-4f8e-a3c5-78c0ccf7d4d9,16845.0,134,46,1
1625147973253-6a8323fd-957e-4d4e-8af4-a17bc60b2b47,283928.5,1216,153,1
1625297474465-dbfef772-3431-4106-82bb-f1ffb552d0d2,167687.24,2588,593,1
1625033049407-7bdce2ea-362b-446b-93fc-7156400cc6a3,11178.0,97,28,1
1625482311358-5d3feb2c-29a6-49a8-bdde-63c853799f54,208440.0,546,38,1
1624533349577-7a44f42d-588a-4217-8ac2-e9ffffc1199c,47424.880000000005,577,423,1
1625821963426-0ee88526-9be9-4b33-8571-fdcafa9e5d30,16235.0,118,31,1
1625823606653-ea9589e6-3459-4c53-9fbd-95ba19658c48,53040.0,50,7,1
1625940411106-923e51e8-0e4b-41a5-a0cf-a00564bd1b4e,77428.0,487,407,1
1625992006036-d7215b3e-28ee-4fe9-aedc-0cb0c9fc5cc5,54151.0,663,222,1
1626281593654-319e3c65-c1a6-470d-8ce9-f21f2b53a462,73239.5,201,21,1
1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,74580.0,47,5,1
1620115138076-5edd4c9c-aac6-48ae-a19f-e42832e624cf,25375.0,96,9,1
1620911603748-25de737a-fc7b-458f-9c06-c2ce9b18ea0c,99284.0,1197,592,1
1621845643029-e6bde563-9aaa-4b78-89e3-967a343a995f,58585.0,39,4,1
1621846243870-61d0682b-cc73-4bd6-b4dd-c8f2c12492c9,22273.0,214,69,1
1624043527220-fd8d990e-6dae-4aaf-b59a-584772091fb9,508114.52,3858,1856,1
1623843842978-74086464-dabc-49f8-bcc9-4733b02d340a,47354.0,342,371,1
1624292342679-67dca0f3-b709-4402-822f-9873ee812d23,14226.0,72,37,1
1624270758297-7fc8db04-34ae-4b7b-aedd-4eefa1c9b031,20687.4,93,17,1
1616746778642-04481369-03ad-4006-a05a-d050ac19938c,83439.0,870,106,1
1624300757390-1fa38298-d8c4-44ba-a168-13105361433e,12204.55,115,97,1
1624422806612-293e6cc0-9a0e-48ef-a277-78fc6d43416c,258276.5,662,216,1
1624422806612-293e6cc0-9a0e-48ef-a277-78fc6d43416c,287502.5,672,182,1
1623079939620-ee7a1f53-715e-4e74-bb69-ff2c83fa2d95,19703.0,231,136,1
1624610937397-3fa06f59-a183-45ee-9887-68d798a713fb,46568.0,267,92,1
1624545610874-2922212b-8f97-4a8b-8b3e-3c9cf31c123b,53078.5,625,219,1
1624742624561-0382b78a-1b12-40da-a7b5-7a1d7e4388d7,30012.0,165,97,1
1624376420236-af798e73-fed5-45e9-9809-24ddaea6c9cc,21071.0,119,61,1
1624963916222-3b09fea0-4630-4674-b824-b45f800def5d,89117.0,516,299,1
1624609280087-50bb7da5-e2fd-410a-8b57-b0c7a8ee7315,49796.0,113,84,1
1625056249580-b608de20-cc66-4d5b-b9f3-682f6d7168e2,111873.0,324,121,1
1625160178450-6577adcb-e69f-4165-966a-3efbb4ed55a3,21654.7,80,21,1
1625311904799-203494bb-d82a-4a90-9487-a4f98ddbb670,61970.55,637,49,1
1624549993513-8d354b22-6778-40d6-b7e5-fa1418e009bf,18482.0,47,35,1
1625498753163-cdeb5612-25ec-45eb-883a-35bf37aacf0b,21455.0,232,198,1
1625069388487-f3e63f5e-bb5f-47ca-832f-86d7e194c449,54778.57000000001,525,323,1
1625763618718-bd76940c-130e-4dd5-80d6-837634bbbb7a,18125.0,156,58,1
1626432559829-bf95eca0-a4b4-4a33-8cf5-eea11df5375b,143056.05,591,242,1
1612096514986-d797f70f-6e97-4074-8006-7d0c56048ad3,15665.880000000001,103,61,1
1621429622344-50f06d6e-b4f4-4959-b1d0-150f6281003c,1981584.4,5846,722,1
1621537084989-0fae7060-9faf-41d5-b7a5-03cf9090e535,80765.0,712,215,1
1621586958176-f848fcf1-a1c9-482c-9044-179271b61c2e,167347.27999999997,946,26,1
1622012478281-913e581a-4254-42a3-ab5e-d4f6e7994e29,130193.0,36,34,1
1622033534447-22e3e001-98e7-44a8-95b5-af3796de985e,165936.0,817,272,1
1622192733013-a848bf08-dd4a-4d52-98a0-97a7ef044638,11915.0,92,12,1
1622386906853-578a6a79-3a2a-45ea-99db-ac1085d42ccd,34374.0,907,144,1
1622390344083-9d1e8ab4-dfdb-49d6-aca0-df1c6ca4abda,113583.0,780,69,1
1622536788508-66e9bfec-9326-413b-b219-5b8d7c509ed2,95406.0,397,102,1
1622606713070-408e00d0-2fac-479c-9639-392c7dda07bf,9895.0,57,9,1
1566822595435-060fa160-d2f2-45f9-a2a8-7a43f7fbce04,104572.44,916,205,1
1620134930311-4e5004ff-9650-4bdb-a74a-0213511e1879,42776.0,252,18,1
1620134930311-4e5004ff-9650-4bdb-a74a-0213511e1879,42776.0,252,18,1
1622994119034-60ad0354-26c6-42cb-b304-defb9032b788,15266.65,137,64,1
1624002008602-870fd651-c871-4a7a-90cd-594027721c2e,162349.84999999998,1336,107,1
1622000816298-a6933cdb-7a83-4362-b0db-6ab2c390acf3,32367.54,213,152,1
1624359214325-8aa5ddec-ba89-4919-a53b-bc5afca9f49f,24448.0,63,23,1
1624439883509-06896c0f-5891-4576-baf6-29004eebc58f,43071.0,152,33,1
1609405637109-65554944-8a24-4c7d-874a-621d9ff34ce9,28901.0,236,181,1
1624748562905-889c8bf2-e624-4fe1-a9f6-09980900943c,17670.0,32,21,1
1625109021445-64df78cc-7614-4d0d-99b9-fdc57185d9ad,15433.0,50,20,1
1625031537657-bdc1514c-29c8-44e0-8b5a-1da123c5e181,37820.0,259,83,1
1614248619865-60b6d629-e2a7-454f-ad64-6e914b85b212,13350.0,33,12,1
1625458245773-2d38635d-18b4-4ea7-bdaf-abbada20f7c3,72852.0,55,15,1
1624854421377-4981926c-70fd-45f0-8354-bcf1777389ef,67180.0,200,95,1
1625838516290-d0a67f0f-c3a0-4bc8-93c7-ab74bf756c48,121013.09000000001,1046,241,1
1626099522165-40262214-3d23-4787-8570-7a5bf0c7082e,23210.0,55,8,1
1624444557038-4bd4ed32-0e24-4595-927d-5f16effc3ddd,19223.0,129,17,1
1626714269288-b9b08d9b-1ddd-4cec-8e08-08c8951844a3,12850.0,42,4,1
1622182103058-c4cbbe56-dbc7-4684-9d16-8b056b0e6aa9,57653.0,633,75,1
1622190131990-24379c55-1c09-4cdf-afea-01f3711c1962,11400.0,88,27,1
1622736099995-0dfdc952-db83-4eca-819c-8cbe9723e43f,62915.0,111,19,1
1623312909322-4e7f2de8-3312-4977-a59d-fd5b7a07960c,212540.0,938,223,1
1623606700306-a4b114a0-4f7d-48b9-b12b-32c384f3b147,81130.0,590,58,1
1624093112287-944fa08a-3d1e-4a2c-b9b4-7401d4cbf68b,22259.0,81,61,1
1624355287797-60534b8d-1230-4df5-87bd-f17be070bb1f,106840.0,67,8,1
1624869127035-cffba453-f74f-4239-bf37-1404d0042dbf,170199.08000000002,1545,426,1
1624981046276-723968c7-c7ad-45ff-856f-43469e9c8021,20571.0,41,4,1
1625052447793-52de1167-fe03-418d-a6a5-1285e3ef6919,36286.55,415,285,1
1625123592760-1cc399aa-4ac0-4f76-821a-09629a12e289,114261.0,563,78,1
1625167391423-0ea64bb9-e086-4dcc-88bb-8cb9617bbaca,38143.0,228,65,1
1625484199496-dcabffc4-b464-40e9-a721-77f552b48918,12639.25,59,13,1
1621280594768-0ec55f0d-6272-4316-923a-46afb49685e9,51900.0,27,5,1
1625587080576-19a7d7ea-aedf-46fe-8fbc-5afcc6fcde61,12380.0,64,3,1
1625661358470-0d468290-2067-4497-ac8a-7acf346aa594,44835.14000000001,169,68,1
1625738639187-9e732b65-fb95-4d22-8d08-e07e2577a433,16493.0,115,101,1
1625811315326-3123461b-2f48-46d8-9b1d-91d014dfb82b,11196.48,576,150,1
1625431499550-6e88c588-8502-4ae7-ba88-699431fca109,23298.3,102,24,1
1625921240261-d6cb3df5-811e-49f6-9564-ad33529ca8fa,60450.0,152,14,1
1625921240261-d6cb3df5-811e-49f6-9564-ad33529ca8fa,60450.0,152,14,1
1625926941077-91828c2c-420f-4f8a-8885-05e8dcead400,59993.76,796,169,1
1626786880254-5ea949af-dcad-4dce-a763-fb33f7c0a03c,407730.0,84,21,1
1620846765144-9bc552fc-5b7c-43dd-aab4-3620b93fde4e,33706.649999999994,207,78,1
1627367240525-dcbb50f2-e770-4237-980c-2aab05a04e0c,40970.0,82,14,1
1627383541421-3eb125ca-27aa-45f6-b2f8-b2556c65c97d,133660.0,211,19,1
1627657491601-ad98f21e-adf2-40b4-9aca-c5a333c95ec9,44406.600000000006,242,92,1
1627328538243-ce470a37-8a8b-4a06-afef-56bb80497d86,307678.51,115,28,1
1627997328450-a121b35d-edf2-48dd-8579-f02bd391b9ee,160399.94,324,88,1
1606333610297-df7dea0f-705d-45c7-a421-01c6bf4f9dcc,38972.0,186,13,1
1622802324186-9e29bcf6-6000-4b58-bd29-32d6f5df5c95,24094.0,525,98,1
1622555816024-f5367c86-592b-461c-9f00-fad457d30652,68648.0,509,49,1
1623050398995-f5096b89-c711-4caf-a29d-e4c340dca3a7,130366.2,229,14,1
1623240288000-e7bce939-3123-4246-8172-7b8a4a467a46,30420.0,267,170,1
1623388351079-54b3911c-94af-435b-96e4-513ed9854b0d,81890.0,112,18,1
1623388351079-54b3911c-94af-435b-96e4-513ed9854b0d,81890.0,112,18,1
1624209231970-65410b7f-5957-4915-94df-b2e872af08e0,54828.31,486,81,1
1624267200738-dab6d6d4-ff8b-4a9f-a2c3-c238c152c8a0,34023.38,232,29,1
1624431141641-b4f5ee67-0e57-4b7a-b879-08d28b26a560,38107.0,202,54,1
1624431141641-b4f5ee67-0e57-4b7a-b879-08d28b26a560,38107.0,202,54,1
1624355466372-71c115cc-0fd7-43f0-9457-8f0abe67c0b2,17510.0,191,81,1
1624990979429-9943dca9-8d39-49b3-95a8-9f371912c92f,30694.0,197,197,1
1624995128170-f4e44534-766f-4512-b707-0390252a23a3,76444.0,233,52,1
1625478750922-3caf07ff-4f15-47c0-a1ad-117405445ffc,17050.0,43,8,1
1625465818103-b35ee7fa-24e9-4e3d-993f-f34235d5a99f,217432.55,115,24,1
1623931287814-ddff3e5d-beb3-4f6a-a464-760691eba56b,70389.0,128,149,1
1625134574184-b7eafb9b-b727-467d-bd18-f59347e8351f,63625.0,101,6,1
1622633429082-aade4bfd-4b8e-4d2c-9f83-562bdf542feb,81968.39,32,5,1
1625417140989-8a497f1b-73f6-4f49-95f6-cb62383c352f,15810.0,45,15,1
1626264775517-fa49d6c3-d236-4d62-bbfe-c4a7f2a4bd23,22155.690000000002,302,222,1
1626868794428-095e0a73-1dc1-4d73-a418-b01d73982d4a,84428.97,573,283,1
1614085718913-50ff0612-ad19-429c-ba5a-f53ee4ae811c,13656.5,114,110,1
1618213892884-8913f61c-0661-448f-b375-33d1f8e558b7,115108.08,917,214,1
1625818686320-9e6f1e45-6e4f-4beb-8583-bc2894499f7c,24571.64,419,72,1
1627831124420-84bfca7f-0965-4177-98ed-82d7c47dee6a,32321.0,570,135,1
1628001287235-1b902ca0-2528-436e-b827-7650e79fa062,135068.16,751,100,1
1626793442387-6794eba1-7254-4d1e-9fd5-aab3f29df631,11711.5,108,27,1
1622902431857-a01de20f-9e6d-47b0-a207-2c85d2165078,43002.97,513,79,1
1622173269363-a9e46dd3-a71f-4f22-9d15-1b522127ea7a,12627.0,428,118,1
1622448273716-d26cbcac-1110-46fe-80ea-1a6842003230,191420.0,591,98,1
1624261532609-e2549019-c4e5-443a-8ce4-4e6ccc7f3cfb,13112.0,162,32,1
1624273551252-caecb316-64dd-4883-aa13-64d5a176908b,36395.0,262,22,1
1624270085590-5c2d9cd5-bd9e-4630-9980-1aa85dd8c353,34475.5,33,4,1
1624461507703-f673982f-3554-4f23-9afa-cd92ab5c6f7b,27457.0,256,97,1
1624337129443-2ea147b5-1748-4b1e-852b-b7809b01462f,11870.0,62,3,1
1624528422655-3d3dff17-f01f-489b-b9d3-04187e0bfcbc,23315.0,37,2,1
1624290802123-77c07b5e-7352-437c-8b89-4864cac30df9,42149.0,82,10,1
1624681767248-3d3c8ac0-f38c-4c08-81be-33af9dd731fe,311185.0,170,34,1
1624681767248-3d3c8ac0-f38c-4c08-81be-33af9dd731fe,341725.0,192,38,1
1624271870580-d4853cb8-5f2c-49dc-8317-33c5635b8ba5,23320.0,69,13,1
1575206640983-211657b5-c5cc-4278-b5c8-4a2abc237f29,17960.0,35,4,1
1624967021693-205f7c46-9034-407e-accb-44ae13989be7,105046.0,86,12,1
1625034264662-dd2a906c-c358-453e-ab81-0ceed7213588,23608.0,222,38,1
1624866480340-89862af4-7581-431b-b900-51bcf39a595a,83482.0,156,17,1
1625229759459-301478da-aa98-46eb-aecd-ea4d1b2477ba,27085.0,141,31,1
1625340958895-c977416e-a2f9-4b3b-92e4-5f59cda2096d,25706.03,194,150,1
1625755487096-15d58e1b-2d21-430c-a835-ddfd3c4aca8d,24720.2,169,20,1
1627034888792-a26c1604-58b2-4c0d-a5eb-f854c1f18ce3,40419.16,439,298,1
1627546670303-5ebf4a98-f85b-48a1-b708-38bf76da6cd2,78700.84,353,75,1
1610715855806-937b31cb-0a94-488f-950a-e0b612b418d2,16461.98,67,58,1
1627570295473-15215083-71b6-4201-b5e2-759ed520d58b,23735.0,250,36,1
1627899794102-55565bca-bf7a-4f26-a837-b3eb16a87554,222334.19,1535,475,1
1628000129606-83f618a6-5f45-4a9f-95d0-40cd367a1fd0,16910.0,60,6,1
1628066486016-66d1446d-0613-4c62-b387-ab409a2b1e3a,92582.88,783,433,1
1627606110701-b569205d-576f-4651-97ac-37f703c73c47,96485.0,208,72,1
1626325841394-b6c90297-bca7-4d8e-92b0-eaa646a8039e,30185.08,262,130,1
1624880866770-355f3b99-ce37-4e2c-adb9-45e7637f3c99,42030.0,313,90,1
1626470927749-a807cad5-7abb-4a62-9d32-b59d2a79247e,301724.0,135,25,1
1627922659029-4bc03a2a-16b0-4adb-838d-b258957cfe1b,11063.0,158,48,1
1624333788209-504d36c1-ca46-4500-af8b-c043ec5adeb6,23008.809999999998,28,1,1
1608613815955-7feac3c9-cd4b-4005-9306-de730e3b9f6c,171621.05,980,703,1
1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,13960.0,63,12,1
1624631940535-29ed6cfb-e6dd-4bd8-9f76-94a348cf1c17,350641.15,2054,879,1
1624688087973-2fa91ce2-08f6-47c3-8f09-02111921a0d9,38450.0,33,9,1
1625427465862-c3e9b402-18f3-492a-ac9c-e21b71dbabae,15021.0,248,117,1
1625502922141-07126486-155a-404a-93c9-48d938f628e2,83668.80000000002,703,63,1
1625560854169-5553fe99-a83e-4449-8fb9-5844acec0b74,77540.43,51,10,1
1625551376511-10b3e1e7-c43d-4fef-a728-95f19989c6c4,32176.5,250,106,1
1625316445399-001b0f80-cfc2-4320-b3a8-904e5414655c,22830.5,156,78,1
1625740573419-88589d83-bb29-4676-baef-895835a3e80a,33545.0,199,83,1
1626253078655-925397f6-1bfc-484a-8187-1448b9a43cf5,28585.0,296,112,1
1626780136979-10e29abd-b36d-4578-a178-bb6618c101d2,196260.95,740,60,1
1626699186578-41df62f3-8302-4a33-9abb-c91fdc61c8a2,12150.0,76,33,1
1627412999341-36ea9a34-c3b5-4b98-a60a-8c0901cd03a5,51380.0,170,28,1
1622976370872-e9a23b59-a80c-4c85-b82e-cf17dbc4ccea,19139.56,280,55,1
1627487313427-e62a7237-472c-4976-9dd7-435079c36881,13813.0,204,43,1
1628000280146-01f5ee09-7b80-42cb-a8a6-033ee1e9c518,56365.08,36,7,1
1628162009055-0944040e-d1d3-4ba4-ba9a-c20e823f8051,64938.0,66,22,1
1628162009055-0944040e-d1d3-4ba4-ba9a-c20e823f8051,73118.0,70,28,1
1628094280162-d2b31b74-bf78-4060-b1a1-8222a6e04569,37712.0,41,4,1
1628309675211-cdf5c4e7-85f6-4ce1-91f0-596e2ae958fe,48492.0,84,20,1
1628343653912-79b5accf-26d6-465f-9dde-a3adbdf1f39a,117546.0,793,279,1
1628358821191-57d125f6-b0b7-4dd4-8c46-d9aec981c3b3,39960.9,287,72,1
1628104332425-0b9310ba-3b65-4c7b-ab26-899ac9e23e9f,186999.56,406,167,1
1629213861187-59a1c4b2-4542-4ec2-8ef5-d65e7c02b3d5,28676.0,290,85,1
1629576647849-aeed3437-00b0-474b-90ef-eb15cbe76cd9,35969.0,201,56,1
1629785079071-b448c98e-4fcd-472f-ba59-acd731863a13,59400.0,105,29,1
1630147113783-7ff7a649-3eda-4af4-aee1-eca8c6fc0625,582156.74,2771,717,1
1627997328450-a121b35d-edf2-48dd-8579-f02bd391b9ee,160399.94,324,88,1
1628162853538-2fd30d93-308f-4d60-8642-c86239595179,26634.0,294,90,1
1628586320804-ee8be76f-41cd-4928-aaf1-562483de60e9,57547.1,328,524,1
1628586320804-ee8be76f-41cd-4928-aaf1-562483de60e9,57547.1,328,524,1
1628630977951-54461575-8ee5-4d9e-8bc2-ac5ee3ac0a4d,947077.2,3524,1290,1
1628630977951-54461575-8ee5-4d9e-8bc2-ac5ee3ac0a4d,947077.2,3524,1290,1
1623759622610-47e6bfff-19cb-40ec-bfa7-0edc1c9e11e7,10762.0,43,6,1
1629396426522-9a9698c0-a97e-497a-8863-273492cc54c1,20152.0,220,135,1
1625484310883-19ef7456-6ab8-4e41-89e6-400ad4e3774b,38404.0,361,118,1
1626900738308-faa53616-1150-40af-84de-ba4ae4dfc5ec,156284.05000000002,73,15,1
1626967653322-10d4d523-76ed-4495-9fb1-bc41feb3502b,18877.489999999998,113,18,1
1627162881375-8ed76b03-bc76-476e-b0ec-e5ab469a65a5,62523.81,353,251,1
1627639132442-ffe42c3e-ce8c-4ca6-8ffa-75b4a6d1faa3,143813.0,1804,300,1
1627639232980-eae2512f-c10e-4648-ad85-e6c4cc349fe0,79699.0,656,42,1
1628016925048-9e8bf7f9-aaef-4133-9bbb-5d10911dea4f,19864.0,354,149,1
1628154309111-77824409-ac93-475e-a37c-e578b875a492,38033.5,38,4,1
1628159373827-c12ae92b-87aa-4daa-8135-fb3eb6a4e905,61844.0,176,160,1
1628159373827-c12ae92b-87aa-4daa-8135-fb3eb6a4e905,61844.0,176,160,1
1628146667475-6465b67f-30b9-4293-bebf-279054e23e79,16932.0,179,234,1
1628145338985-6c7fb261-0435-425e-b06d-bd41bfff0c06,90200.0,90,51,1
1625257739810-7f1882fa-32d1-44d8-8860-4a1d6fa5fbf6,57074.0,450,378,1
1625257739810-7f1882fa-32d1-44d8-8860-4a1d6fa5fbf6,57074.0,450,378,1
1628300042270-41f30b04-b14b-4277-9fd9-2ce2995e8eb6,40445.08,280,184,1
1630911544960-de0d6e1c-af90-4d4e-a24c-5fa232c5a96d,20454.0,34,4,1
1625950459538-0395d923-5c4e-41fa-84d3-97d182d237ae,185029.18,1566,928,1
1626775191464-644370f3-9489-4fa9-ab0a-3961595e5c23,100452.0,135,23,1
1626895358527-26f5b5f2-7434-430e-ba21-1f2ddb9f71f5,51385.5,123,7,1
1624697612674-5a1b867e-a1b1-41c1-bc45-30ed88e5b11e,17345.0,120,40,1
1627626499082-acb16577-830d-4c27-8243-71e6b9c6f172,34000.0,258,38,1
1627626499082-acb16577-830d-4c27-8243-71e6b9c6f172,34000.0,258,38,1
1627792243938-6df4cc54-925e-4362-934e-2e127f45c89e,80717.88,498,632,1
1627792243938-6df4cc54-925e-4362-934e-2e127f45c89e,80717.88,498,632,1
1627828693443-64936abc-bc66-43d4-9a71-a2955bbd6e21,422153.55,560,114,1
1627640454631-3002868a-f3ca-44b7-9f02-7a84e57c32c8,294519.0,2200,953,1
1628103417375-1736b61e-944b-4b01-aadd-93720f246aec,74516.0,787,259,1
1628162348137-0d2d83e4-74a2-4158-8b71-bbcd374f0eac,19837.0,50,11,1
1628261166887-b2270eda-260f-47bb-857c-7d6f67cad578,18636.0,95,58,1
1628606316953-4f3f7bdd-f727-42e0-908f-4eeaf56b6f4c,209933.0,362,71,1
1628667569614-2f1a2604-b1b5-4d94-88ce-8b924435619a,42379.0,401,147,1
1627151641043-a8182e69-5152-4746-a002-c7cc543eb4f9,98471.83,807,170,1
1629183691718-a90e7634-c77d-4792-9eac-05aad3ba1c6e,28892.68,295,83,1
1629207063065-54a0a125-8ff3-40db-9ddd-676022470820,52256.5,465,256,1
1629125849668-f6885047-cb82-4f47-b24c-f64679f634af,76311.0,666,266,1
1629788432495-e6efd37c-70d2-411d-b1a4-9ce0540fb2b2,42795.0,315,214,1
1628059689616-e6962ce3-c36b-450e-a8a4-7aaf2f40ea06,171174.0,121,39,1
1628407657919-5016b7cd-e806-4c14-8ed3-a0721a50135a,142785.0,427,129,1
1628666449795-d1784a95-6b92-49f0-a9c2-ccdf38eae78d,244549.0,1072,449,1
1628332036946-9b0c85ed-d293-4066-b0ae-eb987adfa837,65003.0,628,30,1
1629742588627-0095d05d-8b67-4476-99f5-997d1040f84e,126524.6,1054,466,1
1630136597505-ccdcbd3e-89af-410f-973a-72291dcdc6c5,117339.98999999999,45,8,1
1637311680711-a1302a16-8b72-44b0-95ef-842934b60496,19643.0,51,4,1
1626870226694-cb4ad974-3218-428a-a1a4-3183b5fdf542,31755.55,287,83,1
1627472403291-dadfb61d-29d9-47f6-a163-f27183eaa274,133585.5,3427,704,1
1610946255914-85b15db0-3383-4bf5-a5be-915af7d01dab,36282.72,215,220,1
1627629338469-b700822d-4e6a-431c-b412-509ef5d6b9aa,34497.09,64,14,1
1628238636314-d9811ae6-d6f5-4bf3-bae5-51ab6daae5cc,1188586.9500000002,2959,302,1
1624254019210-d495bb2e-1828-420b-b140-02b5e15c6c8f,44945.38,411,257,1
1628953849649-896d9865-17d0-4205-a8cd-b283d3d415e7,39426.0,294,143,1
1629191415879-c8658ffd-38a4-46f7-8c9a-056795cd566e,30210.670000000002,250,60,1
1629317101745-b7e70c2f-26a3-4367-9c0d-edd9a37fe2f1,57598.0,161,68,1
1627308659262-0b6a5aca-cd4d-44d4-af55-75a1cd0a5dd8,21338.0,127,97,1
1629792943367-8baefdc2-f7dd-42f8-a1dd-0fcac9d825b6,327658.0,111,52,1
1631867292777-0fdd9662-3728-4e2d-bb9c-bcd664fd68b6,2511.0,7,4,1
1635343649610-9443b3c4-e823-49bd-bcbe-a6544e41f468,797.0,5,3,1
1636979932539-0451abb0-1379-4a53-8cd5-8636c6b1a818,0.0,0,0,1
1625588222899-449bc48a-8ddf-4553-bee8-b6ad28c0255f,64450.0,444,43,1
1625486988233-24d8881e-79d4-49e0-bafd-1dbe7bf85b82,84564.4,914,930,1
1625486988233-24d8881e-79d4-49e0-bafd-1dbe7bf85b82,84564.4,914,930,1
1625813372219-24063744-d437-4e39-b235-741d5e743df1,71029.0,43,1,1
1626116417876-9c34dbc5-531d-4c21-83d5-abed35c9bc89,12670.0,231,57,1
1626284133748-27ef0426-47fd-46ac-b93c-93d6a07658bc,573087.27,1967,400,1
1626890332639-79f45dde-2890-4a0c-9ffb-83088798d8e4,91104.0,354,154,1
1627309581366-87bc901c-55c2-432b-aa6d-1147720873f1,214770.69999999998,66,9,1
1627363845890-21531776-e69b-4e1e-8bf9-dedb30b00915,13279.5,129,49,1
1627309042871-a44a1e4b-722c-4d31-b1c3-e1f6a944dedd,95153.0,618,236,1
1627559051069-6b45bccd-c57a-43e8-aea7-1b2e1e32134e,28845.0,323,27,1
1627560470394-183f4dd0-97b4-47dc-84c2-800cc231d609,25192.0,175,60,1
1627505233356-b56f3ded-e46d-4e87-916b-c09685b3665d,56920.0,37,10,1
1628052912575-4750d89d-4741-4384-9c97-d9db2797afb0,19633.0,127,19,1
1628061508160-f732b37d-1f55-4bc0-b0ba-74702034a801,131323.89,324,112,1
1628185091650-79b15e89-c0e8-4762-aee7-b8250c5e6c13,210838.15000000002,898,225,1
1628245172223-e861aba7-ca50-4f0e-afdf-5adb75961fb2,90472.0,1380,222,1
1628245172223-e861aba7-ca50-4f0e-afdf-5adb75961fb2,90472.0,1380,222,1
1628403240726-28c99022-dcd9-4273-a1de-f5ed492d78ec,332880.0,220,38,1
1628629951990-b24aaac7-ad79-4819-b1bb-f912cdd0e828,43093.8,207,108,1
1628176181496-23e31878-3a42-485a-9faf-500fb44f9807,177545.36000000002,630,40,1
1628176181496-23e31878-3a42-485a-9faf-500fb44f9807,177545.36000000002,630,40,1
1628763533074-a479f8d5-5e20-47d6-83cb-f45eebd8c81c,289806.6,278,58,1
1629448167702-924f3ee3-007a-40cf-9742-b35ccbc49c31,62270.45,404,74,1
1632746206873-0c8bf18e-e54a-4554-b5aa-5808a58a71d9,1280.0,4,0,1
1623218061085-314c720e-0925-4ae1-a4ae-4c4dc13c3956,120788.0,240,42,1
1623479054918-b275262f-ea35-43e5-941b-6a90f3d85aa1,32840.0,28,10,1
1620368523795-5994a8df-c9c3-4c14-ad3a-774f171792fe,84495.09,831,388,1
1624474211681-7f7b517e-ec33-4a72-8033-f1ea323d5676,17308.0,371,65,1
1624613338082-f5fc5ab6-87ad-4492-a64c-f05310a2a43d,306187.0,754,121,1
1624973997557-90992d7e-394b-4482-9cd8-48f1d2e7fca8,16649.0,139,113,1
1625412847040-b9fdfb41-d6f4-4e8a-b121-308f64bd49b0,12345.0,32,3,1
1625422209973-9b055034-0e71-44dc-885d-607fa689e378,191997.8,462,278,1
1625422209973-9b055034-0e71-44dc-885d-607fa689e378,191997.8,462,278,1
1625481189639-80da8c0c-234f-423a-82b8-cefe36cffc72,75778.0,266,46,1
1625481189639-80da8c0c-234f-423a-82b8-cefe36cffc72,75778.0,266,46,1
1625773531771-51b5ad0b-b3d1-465c-9454-11f69a81f65d,153945.0,230,60,1
1625773531771-51b5ad0b-b3d1-465c-9454-11f69a81f65d,153945.0,230,60,1
1625050354025-22e43967-3eb6-468c-a448-e0f30287bb9e,24432.0,49,14,1
1626624315970-003dfdc3-b4b1-462d-b4a6-785f347cc858,19138.0,76,21,1
1626780559722-4c1350ab-ec46-44fb-9827-80ebe640154a,92162.63,351,117,1
1627308689857-dc8359c9-9be7-4de0-a3c4-ebd43c42ab1e,23959.0,176,71,1
1627998386106-daf7b3b9-6c2b-4959-b7bb-369493ecc25b,12293.0,29,6,1
